timestamp,model,prompt_id,issue_type,severity,rule,message,file,line,status
2026-04-24 15:13:01,chatgpt,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE username = ?' 3 times.,vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_143325_app.py,26,OPEN
2026-04-24 15:13:01,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_143935_app.py,40,OPEN
2026-04-24 15:13:01,claude,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude/prompt1/2026-04-24_143351_app.py,82,OPEN
2026-04-24 15:13:01,claude,prompt2,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt2/2026-04-24_143512_app.py,220,OPEN
2026-04-24 15:13:01,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_143954_app.py,94,OPEN
2026-04-24 15:13:01,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address."" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_144106_app.py,67,OPEN
2026-04-24 15:13:01,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 3 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_144233_app.py,253,OPEN
2026-04-24 15:13:01,claude,prompt8,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_144429_app.py,178,OPEN
2026-04-24 15:13:01,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Note not found."" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_144429_app.py,196,OPEN
2026-04-24 15:13:01,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_143423_app.py,79,OPEN
2026-04-24 15:13:01,claude_opus,prompt5,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""environment"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_144035_app.py,211,OPEN
2026-04-24 15:13:01,claude_opus,prompt5,CODE_SMELL,MAJOR,python:S112,Replace this generic exception class with a more specific one.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_144035_app.py,215,OPEN
2026-04-24 15:13:01,claude_opus,prompt5,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal '{% extends ""base"" %}' 3 times.",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_144035_app.py,239,OPEN
2026-04-24 15:13:01,claude_opus,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_144035_app.py,256,OPEN
2026-04-24 15:13:01,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Create Account' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_144313_app.py,246,OPEN
2026-04-24 15:13:01,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_144313_app.py,276,OPEN
2026-04-24 15:13:01,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Edit Profile' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_144313_app.py,313,OPEN
2026-04-24 15:13:01,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_143926_app.py,62,OPEN
2026-04-24 15:13:01,gemini,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'database.db' 4 times.,vibe-pipeline-multi:Outputs/Gemini/prompt7/2026-04-24_144150_app.py,7,OPEN
2026-04-24 15:45:00,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_150402_app.py,40,OPEN
2026-04-24 15:45:00,claude,prompt2,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt2/2026-04-24_145818_app.py,69,OPEN
2026-04-24 15:45:00,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 107 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_150109_app.py,105,OPEN
2026-04-24 15:45:00,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_150416_app.py,82,OPEN
2026-04-24 15:45:00,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""[Error] Please enter a hostname or IP address."" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_150832_app.py,75,OPEN
2026-04-24 15:45:00,claude,prompt8,CODE_SMELL,CRITICAL,python:S1186,"Add a nested comment explaining why this method is empty, or complete the implementation.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_151222_app.py,97,OPEN
2026-04-24 15:45:00,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""ERROR:Note not found."" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_151222_app.py,197,OPEN
2026-04-24 15:45:00,claude,prompt8,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_151222_app.py,208,OPEN
2026-04-24 15:45:00,claude_opus,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_150457_app.py,243,OPEN
2026-04-24 15:45:00,claude_opus,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt6/2026-04-24_150907_app.py,252,OPEN
2026-04-24 15:45:00,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_151027_app.py,335,OPEN
2026-04-24 15:45:00,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Update Profile' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_151027_app.py,369,OPEN
2026-04-24 21:44:51,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_152206_app.py,46,OPEN
2026-04-24 21:44:51,claude,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude/prompt1/2026-04-24_151406_app.py,101,OPEN
2026-04-24 21:44:51,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_151823_app.py,124,OPEN
2026-04-24 21:44:51,claude,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_152357_app.py,77,OPEN
2026-04-24 21:44:51,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""/edit/"" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_154422_app.py,238,OPEN
2026-04-24 21:44:51,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_151905_app.py,49,OPEN
2026-04-24 21:44:51,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '/login' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_151905_app.py,55,OPEN
2026-04-24 21:44:51,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '/welcome' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_151905_app.py,59,OPEN
2026-04-24 21:44:51,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_151905_app.py,88,OPEN
2026-04-24 21:44:51,claude_opus,prompt3,BUG,MAJOR,python:S905,Remove or refactor this statement; it has no side effects.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_151905_app.py,320,OPEN
2026-04-24 21:44:51,claude_opus,prompt4,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Home Office' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt4/2026-04-24_152157_app.py,39,OPEN
